position_abs,time,name,country,date_birth,position_venue,venue,date
3044,45.13,Pavel Maslák,CZE,1991-02-21,6,Monaco,2016-07-15
3044,45.13,Lalonde Gordon,TTO,1988-11-25,8s1,Rio de Janeiro,2016-08-13
3044,45.13,Akeem Bloomfield,JAM,1997-11-10,5,Eugene,2017-06-09
3044,45.13,Paul Dedewo,USA,1991-06-05,1h3,Sacramento,2017-06-22
3044,45.13,Fred Kerley,USA,1995-05-07,1h5,Sacramento,2017-06-22
3133,45.14,Tony Darden,USA,1957-09-02,2,Walnut,1979-06-17
3133,45.14,Willie Smith,USA,1956-02-28,1r2,Zürich,1981-08-19
3133,45.14,Sunder Nix,USA,1961-12-02,3r2,Zürich,1982-08-18
3133,45.14,Jens Carlowitz,GER,1964-08-08,1h2,Erfurt,1984-06-01
3133,45.14,Roberto Hernández,CUB,1967-03-06,1,La Habana,1985-03-30
3133,45.14,Innocent Egbunike,NGR,1961-11-30,1,Westwood,1985-05-18
3133,45.14,Mike Cannon,USA,1964-10-26,2h3,Austin,1985-05-30
3133,45.14,Roddie Haley,USA,1965-12-06,3q2,Roma,1987-08-31
3133,45.14,Bert Cameron,JAM,1959-11-16,4q2,Roma,1987-08-31
3133,45.14,Gabriel Tiacoh,CIV,1963-09-10,1,São Paulo,1989-05-21
3133,45.14,Bert Cameron,JAM,1959-11-16,2,Granada,1990-05-26
3133,45.14,Roger Black,GBR,1966-03-31,2,London,1991-07-12
3133,45.14,Andrew Valmon,USA,1965-01-01,2,Bruxelles,1991-09-13
3133,45.14,Steve Lewis,USA,1969-05-16,1h1,New Orleans,1992-06-23
3133,45.14,Derek Redmond,GBR,1965-09-03,2,Birmingham,1992-06-28
3133,45.14,Steve Lewis,USA,1969-05-16,1h8,Barcelona,1992-08-01
3133,45.14,Darnell Hall,USA,1971-09-26,1,Indianapolis,1994-07-30
3133,45.14,Darnell Hall,USA,1971-09-26,1,Gateshead,1995-07-02
3133,45.14,Jamie Baulch,GBR,1973-05-03,2,København,1995-08-23
3133,45.14,Obea Moore,USA,1979-01-10,1,Santiago de Chile,1995-09-02
3133,45.14,Iwan Thomas,GBR,1974-01-05,1,Pietersburg,1996-04-03
3133,45.14,Charles Gitonga,KEN,1971-10-05,1,Granada,1996-05-29
3133,45.14,Iwan Thomas,GBR,1974-01-05,1,Helsinki,1996-06-25
3133,45.14,Tyree Washington,USA,1976-08-28,3,Osaka,1998-05-09
3133,45.14,Angelo Taylor,USA,1978-12-29,1,Clemson,1998-05-16
3133,45.14,Danny McCray,USA,1974-03-11,2h2,New Orleans,1998-06-19
3133,45.14,Jerome Young,USA,1976-08-14,5,Roma,1998-07-14
3133,45.14,Mark Richardson,GBR,1972-07-26,3,Budapest,1998-08-21
3133,45.14,Sanderlei Claro Parrela,BRA,1974-10-07,1,Portland,1999-05-15
3133,45.14,Jamie Baulch,GBR,1973-05-03,1q1,Sevilla,1999-08-23
3133,45.14,Jerome Davis,USA,1977-08-22,3q4,Sevilla,1999-08-23
3133,45.14,Anthuan Maybank,USA,1969-12-30,4s1,Sacramento,2000-07-15
3133,45.14,Mark Richardson,GBR,1972-07-26,2,Rieti,2000-09-03
3133,45.14,Robert Mackowiak,POL,1970-05-13,5,Sydney,2000-09-25
3133,45.14,Adriaan Botha,RSA,1977-03-08,3r1,Roodepoort,2001-03-16
3133,45.14,Mark Richardson,GBR,1972-07-26,3s1,Edmonton,2001-08-05
3133,45.14,Malik Louahla,ALG,1977-12-19,3s3,Edmonton,2001-08-05
3133,45.14,Daniel Caines,GBR,1979-05-15,1,Annecy,2002-06-22
3133,45.14,Calvin Harrison,USA,1974-01-20,1,Calgary,2002-06-26
3133,45.14,Gregory Haughton,JAM,1973-11-10,3r2,Rethimnó,2002-07-07
3133,45.14,Ingo Schultz,GER,1975-07-26,1,München,2002-08-08
3133,45.14,Felix Sánchez,DOM,1977-08-30,1,London,2002-08-23
3133,45.14,Fawzi Dahash Al-Shammari,KUW,1979-02-13,3,Madrid,2002-09-20
3133,45.14,Kelly Willie,USA,1982-09-07,3s1,Sacramento,2003-06-13
3133,45.14,Tyree Washington,USA,1976-08-28,1h2,Provo,2004-06-25
3133,45.14,John Steffensen,AUS,1982-08-30,1,Sydney,2006-02-04
3133,45.14,Derrick Brew,USA,1977-12-28,1,Naimette-Xhovémont,2006-07-19
3133,45.14,Michael Blackwood,JAM,1976-08-29,3,London,2006-07-28
3133,45.14,Nery Brenes,CRC,1985-09-25,4s1,Osaka,2007-08-29
3133,45.14,Gary Kikaya,COD,1978-02-04,4s2,Osaka,2007-08-29
3133,45.14,Angelo Taylor,USA,1978-12-29,2,Eugene,2008-06-08
3133,45.14,Calvin Smith,USA,1987-12-10,5,Des Moines,2008-06-14
3133,45.14,Kerron Clement,USA,1985-10-31,3,Eugene,2009-06-27
3133,45.14,David Neville,USA,1984-06-01,2,Athínai,2009-07-13
3133,45.14,Tabarie Henry,ISV,1987-12-01,1h7,Berlin,2009-08-18
3133,45.14,Michael Bingham,GBR,1986-04-13,1r1,Atlanta,2010-05-15
3133,45.14,Tony McQuay,USA,1990-04-16,2,Des Moines,2011-06-10
3133,45.14,Jonathan Borlée,BEL,1988-02-22,2s3,Daegu,2011-08-29
3133,45.14,Christopher Brown,BAH,1978-10-15,1,Georgetown,2012-05-09
3133,45.14,David Verburg,USA,1991-05-14,1,Irapuato,2012-07-07
3133,45.14,Dane Hyatt,JAM,1984-01-22,4h3,London,2012-08-04
3133,45.14,Steven Solomon,AUS,1993-05-16,8,London,2012-08-06
3133,45.14,Mike Berry,USA,1991-12-10,2,Los Angeles,2013-05-12
3133,45.14,Jonathan Borlée,BEL,1988-02-22,3,London,2013-07-26
3133,45.14,Youssef Al-Masrahi,KSA,1987-12-31,2,Roma,2014-06-05
3133,45.14,Tony McQuay,USA,1990-04-16,5rA,Lausanne,2014-07-03
3133,45.14,Luguelin Santos,DOM,1993-11-12,4,Glasgow,2014-07-12
3133,45.14,Kirani James,GRN,1992-09-01,1s2,Glasgow,2014-07-29
3133,45.14,Martyn Rooney,GBR,1987-04-03,2,Berlin,2014-08-31
3133,45.14,Deon Lendore,TTO,1992-10-28,1r8,Waco,2015-04-18
3133,45.14,Tony McQuay,USA,1990-04-16,4,Des Moines,2015-04-24
3133,45.14,Youssef Al-Masrahi,KSA,1987-12-31,2,Wuhan,2015-06-04
3133,45.14,Rafal Omelko,POL,1989-01-16,3s2,Amsterdam,2016-07-07
3133,45.14,Paul Dedewo,USA,1991-06-05,2,Baie Mahault,2017-05-17
3207,45.15,Mike Larrabee,USA,1933-12-02,1,Tokyo,1964-10-19
3207,45.15,John Smith,USA,1950-08-05,1,Durham,1975-05-03
3207,45.15,Maxie Parks,USA,1951-07-09,1,Westwood,1978-06-10
3207,45.15,Willie Smith,USA,1956-02-28,3,Sacramento,1981-06-21
3207,45.15,Sunder Nix,USA,1961-12-02,1,Indianapolis,1983-06-19
3207,45.15,Bert Cameron,JAM,1959-11-16,1,Köln,1983-08-28
3207,45.15,Innocent Egbunike,NGR,1961-11-30,3,Knoxville,1984-05-19
3207,45.15,Sunder Nix,USA,1961-12-02,3,Los Angeles,1984-06-21
3207,45.15,Gabriel Tiacoh,CIV,1963-09-10,1q4,Los Angeles,1984-08-05
3207,45.15,Alonzo Babers,USA,1961-10-31,1,Nice,1984-08-20
3207,45.15,Jens Carlowitz,GER,1964-08-08,2,Jena,1985-06-12
3207,45.15,Darren Clark,AUS,1965-09-06,1,Oslo,1985-06-27
3207,45.15,Antonio McKay,USA,1964-02-09,1,Tokyo,1986-05-11
3207,45.15,Darrell Robinson,USA,1963-12-23,2r1,Moskva,1986-07-07
3207,45.15,Darrell Robinson,USA,1963-12-23,1,Tokyo,1986-09-15
3207,45.15,Clarence Daniel,USA,1961-06-11,1,Granada,1987-05-16
3207,45.15,Antonio McKay,USA,1964-02-09,2,Nice,1987-07-13
3207,45.15,Mark Rowe,USA,1960-07-28,1,Walnut,1989-04-22
3207,45.15,Jens Carlowitz,GER,1964-08-08,2s2,Split,1990-08-29
3207,45.15,Norbert Dobeleit,GER,1964-07-17,3s2,Split,1990-08-29
3207,45.15,Samson Kitur,KEN,1966-02-25,1,Al Qâhira,1990-10-04
3207,45.15,Samson Kitur,KEN,1966-02-25,1,Cottbus,1992-06-12
3207,45.15,Roger Black,GBR,1966-03-31,1,Nice,1992-07-15
3207,45.15,Jason Rouser,USA,1970-03-22,4,Gateshead,1992-07-17
3207,45.15,Antonio Pettigrew,USA,1967-11-03,2,New York City,1993-05-22
3207,45.15,Harry Reynolds,USA,1964-06-08,1,Fukuoka,1993-09-18
3207,45.15,Gregory Haughton,JAM,1973-11-10,1,Walnut,1994-04-17
3207,45.15,Riaan Dempers,RSA,1977-03-04,1,Secunda,1994-05-06
3207,45.15,Roger Black,GBR,1966-03-31,1,Granada,1995-05-27
3207,45.15,André Morris,USA,1972-10-26,3,Knoxville,1995-06-03
3207,45.15,Michael Johnson,USA,1967-09-13,1q4,Göteborg,1995-08-06
3207,45.15,Jamie Baulch,GBR,1973-05-03,3,Gateshead,1995-08-21
3207,45.15,Julius Chepkwony,KEN,1969-06-06,5,Nairobi,1996-06-29
3207,45.15,Mark Richardson,GBR,1972-07-26,3,Gateshead,1996-08-19
3207,45.15,Davis Kamoga,UGA,1968-03-17,1,Rovereto,1996-08-28
3207,45.15,Jerome Young,USA,1976-08-14,5,Oslo,1998-07-09
3207,45.15,Paston Coke,JAM,1971-08-23,2,Palma de Mallorca,1999-07-12
3207,45.15,Derrick Brew,USA,1977-12-28,4r2,Zürich,1999-08-11
3207,45.15,Sanderlei Claro Parrela,BRA,1974-10-07,1h4,Sevilla,1999-08-22
3207,45.15,Jerome Davis,USA,1977-08-22,5s1,Sacramento,2000-07-15
3207,45.15,Hendrik Mokganyetsi,RSA,1975-09-07,1,Ljubljana,2000-07-25
3207,45.15,Hendrik Mokganyetsi,RSA,1975-09-07,2q4,Sydney,2000-09-23
3207,45.15,Hendrik Mokganyetsi,RSA,1975-09-07,2h7,Edmonton,2001-08-04
3207,45.15,Avard Moncur,BAH,1978-11-02,3,Gateshead,2001-08-19
3207,45.15,Eric Milazar,MRI,1975-06-01,2h1,Saint-Denis,2003-08-23
3207,45.15,Alleyne Francique,GRN,1976-06-07,1,Ciudad de México,2004-05-22
3207,45.15,Lewis Banda,ZIM,1983-08-16,4,Austin,2004-06-12
3207,45.15,Derrick Brew,USA,1977-12-28,4,Bruxelles,2004-09-03
3207,45.15,Domenik Peterson,USA,1984-12-12,2r1,Tempe,2005-04-16
3207,45.15,Tyler Christopher,CAN,1983-10-03,1,Padova,2005-07-03
3207,45.15,Gary Kikaya,COD,1978-02-04,1,Madrid,2005-07-16
3207,45.15,Ricardo Chambers,JAM,1984-10-07,1s2,Kingston,2006-06-24
3207,45.15,Carlos Santa,DOM,1978-01-07,3,Lausanne,2006-07-11
3207,45.15,Michael Blackwood,JAM,1976-08-29,4,Zürich,2006-08-18
3207,45.15,Tyler Christopher,CAN,1983-10-03,1h7,Osaka,2007-08-28
3207,45.15,Leslie Djhoné,FRA,1981-03-18,1,Paris,2007-09-09
3207,45.15,Ato Stephens,TTO,1979-06-19,2rA,Madrid,2008-07-05
3207,45.15,Robert Tobin,GBR,1983-12-20,1rA,La Chaux-de-Fonds,2009-06-28
3207,45.15,Angelo Taylor,USA,1978-12-29,2,London,2009-07-25
3207,45.15,Rabah Yousif,SUD,1985-12-11,1,Damascus,2009-10-07
3207,45.15,Joey Hughes,USA,1990-10-26,1h2,Eugene,2010-06-09
3207,45.15,Demetrius Pinder,BAH,1989-02-13,1,Ponce,2012-05-12
3207,45.15,Luguelin Santos,DOM,1993-11-12,1r2,Bottrop,2012-07-07
3207,45.15,Pavel Maslák,CZE,1991-02-21,5s1,London,2012-08-05
3207,45.15,Jonathan Borlée,BEL,1988-02-22,3,Birmingham,2012-08-26
3207,45.15,Tony McQuay,USA,1990-04-16,2rA,Kingston,2013-05-04
3207,45.15,Christopher Brown,BAH,1978-10-15,4,Eugene,2014-05-31
3207,45.15,Martyn Rooney,GBR,1987-04-03,4,Glasgow,2014-07-30
3207,45.15,Kirani James,GRN,1992-09-01,1,Rabat,2015-06-14
3207,45.15,Jarrin Solomon,TTO,1986-01-11,1rB,La Chaux-de-Fonds,2015-07-05
3207,45.15,Abbas Abubaker,BRN,1996-05-17,1,Plovdiv,2015-07-25
3207,45.15,Youssef Al-Masrahi,KSA,1987-12-31,8,Beijing,2015-08-26
3207,45.15,Boniface Mweresa,KEN,1993-11-13,2s1,Brazzaville,2015-09-14
3207,45.15,Isaac Makwala,BOT,1986-09-29,1rA,Sasolburg,2016-04-08
3207,45.15,Karabo Sibanda,BOT,1998-07-02,1s1,Bydgoszcz,2016-07-21
3207,45.15,Bralon Taplin,GRN,1992-05-08,1h2,Rio de Janeiro,2016-08-12
3207,45.15,Pieter Conradie,RSA,1994-10-20,1,Potchefstroom,2017-04-22
3207,45.15,Michael Norman,USA,1997-12-03,1,Eugene,2017-05-14
3207,45.15,Abdalelah Haroun,QAT,1997-01-01,2rA,Monachil,2017-07-07
3286,45.16,Charles Asati,KEN,1946-03-03,1h6,München,1972-09-03
3286,45.16,Karl Honz,FRG,1951-01-28,1,Zürich,1974-08-16
3286,45.16,Walter McCoy,USA,1958-11-15,1s2,Ciudad de México,1979-09-09
3286,45.16,Darrell Robinson,USA,1963-12-23,2,Karl-Marx-Stadt,1982-07-09
3286,45.16,Bert Cameron,JAM,1959-11-16,3q3,Los Angeles,1984-08-05
3286,45.16,Innocent Egbunike,NGR,1961-11-30,1s1,Los Angeles,1984-08-06
3286,45.16,Darrell Robinson,USA,1963-12-23,2,Westwood,1985-05-18
3286,45.16,Mark Rowe,USA,1960-07-28,1,San José,1985-05-25
3286,45.16,Michael Franks,USA,1963-09-23,4,Austin,1985-06-01
3286,45.16,Michael Franks,USA,1963-09-23,2,Oslo,1985-06-27
3286,45.16,Roger Black,GBR,1966-03-31,2,London,1986-06-21
3286,45.16,Andre Phillips,USA,1959-09-05,1,Los Angeles,1986-08-01
3286,45.16,Michael Franks,USA,1963-09-23,2,Koblenz,1987-08-13
3286,45.16,Walter McCoy,USA,1958-11-15,4r2,Zürich,1987-08-19
3286,45.16,Innocent Egbunike,NGR,1961-11-30,2,Westwood,1988-06-05
3286,45.16,Bert Cameron,JAM,1959-11-16,4q2,Seoul,1988-09-25
3286,45.16,Andrew Valmon,USA,1965-01-01,2,Sestriere,1990-08-08
3286,45.16,Antonio Pettigrew,USA,1967-11-03,5s2,New Orleans,1992-06-24
3286,45.16,Antonio Pettigrew,USA,1967-11-03,3s1,Eugene,1993-06-18
3286,45.16,Ian Morris,TTO,1961-11-30,4,Lausanne,1993-07-07
3286,45.16,Du'aine Thorne-Ladejo,GBR,1971-02-14,1,Edinburgh,1994-07-08
3286,45.16,Andrew Valmon,USA,1965-01-01,5,Monaco,1994-08-02
3286,45.16,Derek Mills,USA,1972-07-09,1,Hamamatsu,1995-05-03
3286,45.16,Michael Johnson,USA,1967-09-13,1s1,Sacramento,1995-06-15
3286,45.16,Roger Black,GBR,1966-03-31,2,London,1995-07-07
3286,45.16,Jude Monye,NGR,1973-11-16,4q1,Göteborg,1995-08-06
3286,45.16,Paul Greene,AUS,1972-12-09,2r1,Johannesburg,1996-04-14
3286,45.16,Calvin Davis,USA,1972-04-02,1,Rehlingen,1996-05-27
3286,45.16,Ibrahim Ismail,QAT,1972-05-10,2,Roma,1996-06-05
3286,45.16,Alvin Harrison,USA,1974-01-20,1,Salamanca,1996-07-05
3286,45.16,Chris Jones,USA,1973-10-08,1h4,Indianapolis,1997-06-12
3286,45.16,Michael McDonald,JAM,1975-03-17,3q4,Athínai,1997-08-03
3286,45.16,Davian Clarke,JAM,1976-04-30,5rA,Zürich,1997-08-13
3286,45.16,Milton Campbell,USA,1976-05-15,2,Glasgow,1998-08-30
3286,45.16,Alejandro Cárdenas,MEX,1974-09-04,1,Königs Wusterhausen,1999-09-05
3286,45.16,Michael Johnson,USA,1967-09-13,1h5,Sacramento,2000-07-14
3286,45.16,Mark Richardson,GBR,1972-07-26,2,Gateshead,2000-08-28
3286,45.16,Felix Sánchez,DOM,1977-08-30,2,Osaka,2002-05-11
3286,45.16,Mitch Potter,USA,1980-09-16,1,Des Moines,2003-04-26
3286,45.16,Christopher Brown,BAH,1978-10-15,2,Thessaloníki,2003-08-03
3286,45.16,Fawzi Dahash Al-Shammari,KUW,1979-02-13,1,Manila,2003-09-21
3286,45.16,Kelly Willie,USA,1982-09-07,1,Oxford MS,2004-05-16
3286,45.16,Craig Everhart,USA,1983-09-13,5s1,Sacramento,2004-07-12
3286,45.16,Clinton Hill,AUS,1980-04-19,5,Madrid,2004-07-17
3286,45.16,Jerry Harris,USA,1981-10-29,5,Rieti,2004-09-05
3286,45.16,Jeremy Wariner,USA,1984-01-31,1,Modesto,2005-05-07
3286,45.16,Leonard Byrd,USA,1975-03-17,1,Fortaleza,2005-05-18
3286,45.16,Miles Smith,USA,1984-09-24,1,Bloomington,2005-05-28
3286,45.16,Miles Smith,USA,1984-09-24,5,Sacramento,2005-06-11
3286,45.16,Jermaine Gonzáles,JAM,1984-11-26,3,Melbourne,2006-03-22
3286,45.16,Tyler Christopher,CAN,1983-10-03,4,Eugene,2006-05-28
3286,45.16,Alleyne Francique,GRN,1976-06-07,2,Villeneuve d'Ascq,2006-06-09
3286,45.16,Tyler Christopher,CAN,1983-10-03,3,Saint-Denis,2006-07-08
3286,45.16,Michael Blackwood,JAM,1976-08-29,2,Kingston,2007-06-24
3286,45.16,Darold Williamson,USA,1983-02-19,2s1,Eugene,2008-06-30
3286,45.16,Yuzo Kanemaru,JPN,1987-09-18,2,Osaka,2009-05-09
3286,45.16,David Gillick,IRL,1983-07-09,1rA,Thessaloníki,2009-06-10
3286,45.16,Joey Hughes,USA,1990-10-26,1,Berkeley,2010-05-16
3286,45.16,Tavaris Tate,USA,1990-12-21,2,Knoxville,2010-05-16
3286,45.16,Christopher Brown,BAH,1978-10-15,1,Roma,2011-05-26
3286,45.16,Angelo Taylor,USA,1978-12-29,1,Eugene,2011-06-04
3286,45.16,Jermaine Gonzáles,JAM,1984-11-26,2rA,New York City,2011-06-11
3286,45.16,Jonathan Borlée,BEL,1988-02-22,2h4,Daegu,2011-08-28
3286,45.16,Greg Nixon,USA,1981-09-12,3h1,Daegu,2011-08-28
3286,45.16,Gil Roberts,USA,1989-03-15,2,Manhattan,2012-05-13
3286,45.16,Bryshon Nellum,USA,1989-05-01,2s2,Eugene,2012-06-23
3286,45.16,Anderson Freitas Henriques,BRA,1992-03-03,1,São Paulo,2013-05-11
3286,45.16,Josh Mance,USA,1992-03-21,1,Burnaby,2013-07-01
3286,45.16,Wayde van Niekerk,RSA,1992-07-15,1,Johannesburg,2014-04-14
3286,45.16,Tony McQuay,USA,1990-04-16,4rA,Kingston,2014-05-03
3286,45.16,Gil Roberts,USA,1989-03-15,1h1,Sacramento,2014-06-26
3286,45.16,Pavel Maslák,CZE,1991-02-21,6h2,Beijing,2015-08-23
3286,45.16,Matthew Hudson-Smith,GBR,1994-10-26,2,Oslo,2017-06-15
3286,45.16,Winston George,GUY,1987-05-19,1,Leonora,2017-07-15
3286,45.16,Jamal Walton,CAY,1998-11-25,4s2,London,2017-08-06
3286,45.16,Óscar Husillos,ESP,1993-07-18,6s1,London,2017-08-06
3362,45.17,Lee Evans,USA,1947-02-25,1,Los Angeles,1968-06-30
3362,45.17,Amadou Gakou,SEN,1940-03-25,1s1,Ciudad de México,1968-10-17
3362,45.17,Karl Honz,FRG,1951-01-28,1,München,1973-07-11
3362,45.17,Maxie Parks,USA,1951-07-09,1,Eugene,1976-06-05
3362,45.17,Alberto Juantorena,CUB,1950-12-03,1,Ostrava,1978-06-07
3362,45.17,Harald Schmid,FRG,1957-09-29,1r1,Roma,1980-08-05
3362,45.17,Tony Darden,USA,1957-09-02,3r1,Bruxelles,1981-08-28
3362,45.17,Sunder Nix,USA,1961-12-02,1,Knoxville,1983-04-09
3362,45.17,Elliot Tabron,USA,1960-05-23,1,Toledo,1983-05-28
3362,45.17,Alonzo Babers,USA,1961-10-31,1,Malmö,1983-08-01
3362,45.17,Alonzo Babers,USA,1961-10-31,2s1,Los Angeles,1984-08-06
3362,45.17,Mark Rowe,USA,1960-07-28,5,Los Angeles,1985-06-08
3362,45.17,Andre Phillips,USA,1959-09-05,3,Canberra,1985-10-02
3362,45.17,Kevin Robinzine,USA,1966-04-12,2,Lubbock,1987-05-17
3362,45.17,William Reed,USA,1970-04-01,1,Tucson,1987-06-20
3362,45.17,Derek Redmond,GBR,1965-09-03,2,London,1987-08-02
3362,45.17,Innocent Egbunike,NGR,1961-11-30,1,London,1987-09-13
3362,45.17,Andrew Valmon,USA,1965-01-01,1,Udine,1991-07-04
3362,45.17,Steve Lewis,USA,1969-05-16,3,New York City,1991-07-20
3362,45.17,Raymond Pierre,USA,1967-09-19,4,Zürich,1991-08-07
3362,45.17,Alvin Daniel,TTO,1968-08-30,1,Kingston,1992-05-02
3362,45.17,Travis Hannah,USA,1970-01-31,3s2,Austin,1992-06-05
3362,45.17,Darnell Hall,USA,1971-09-26,2r2,London,1992-07-10
3362,45.17,Andrew Valmon,USA,1965-01-01,3,New York City,1993-05-22
3362,45.17,Antonio Pettigrew,USA,1967-11-03,5,Lausanne,1993-07-07
3362,45.17,Roger Black,GBR,1966-03-31,4,Zürich,1994-08-17
3362,45.17,Jude Monye,NGR,1973-11-16,3,Harare,1995-09-15
3362,45.17,Kevin Little,USA,1968-04-03,2,Des Moines,1996-04-27
3362,45.17,Samson Kitur,KEN,1966-02-25,5s1,Atlanta,1996-07-28
3362,45.17,Davian Clarke,JAM,1976-04-30,3,Atlanta,1997-05-24
3362,45.17,Danny McCray,USA,1974-03-11,4s1,Indianapolis,1997-06-13
3362,45.17,Sanderlei Claro Parrela,BRA,1974-10-07,1,San José,1997-06-22
3362,45.17,Jimmie Hackley,USA,1975-09-11,1,Gainesville,1998-05-24
3362,45.17,Mark Richardson,GBR,1972-07-26,1,Cottbus,1998-05-27
3362,45.17,Alvin Harrison,USA,1974-01-20,1s2,Eugene,1999-06-25
3362,45.17,Robert Mackowiak,POL,1970-05-13,1,Sopot,1999-08-08
3362,45.17,Marcus la Grange,RSA,1977-12-12,2,Roodepoort,2000-03-13
3362,45.17,Michael Blackwood,JAM,1976-08-29,1h1,Durham,2000-06-01
3362,45.17,Calvin Harrison,USA,1974-01-20,2r1,Brisbane,2000-09-03
3362,45.17,Sanderlei Claro Parrela,BRA,1974-10-07,4s1,Sydney,2000-09-24
3362,45.17,Sanderlei Claro Parrela,BRA,1974-10-07,2,Rio de Janeiro,2001-05-06
3362,45.17,Michael McDonald,JAM,1975-03-17,2,Ad-Dawhah,2002-05-15
3362,45.17,Adam Steele,USA,1980-10-08,2s2,Sacramento,2003-06-13
3362,45.17,Brandon Simpson,JAM,1981-09-06,3rA,Madrid,2003-07-19
3362,45.17,Eric Milazar,MRI,1975-06-01,6,Saint-Denis,2003-08-26
3362,45.17,Miles Smith,USA,1984-09-24,4s1,Sacramento,2005-06-10
3362,45.17,Kelly Willie,USA,1982-09-07,6,Sacramento,2005-06-11
3362,45.17,Tim Benjamin,GBR,1982-05-02,1,Ulm,2005-06-12
3362,45.17,Ricardo Chambers,JAM,1984-10-07,1,Gainesville,2007-05-17
3362,45.17,LaShawn Merritt,USA,1986-06-27,2,Eugene,2007-06-10
3362,45.17,Leslie Djhoné,FRA,1981-03-18,2h3,Osaka,2007-08-28
3362,45.17,Sean Wroe,AUS,1985-03-18,2h4,Beijing,2008-08-18
3362,45.17,Michael Mathieu,BAH,1984-06-24,3h6,Beijing,2008-08-18
3362,45.17,Ben Offereins,AUS,1986-12-03,1,Perth,2010-04-17
3362,45.17,Kirani James,GRN,1992-09-01,1s3,Greensboro,2010-05-28
3362,45.17,Jonathan Borlée,BEL,1988-02-22,1rA,Oordegem,2010-07-03
3362,45.17,Christopher Brown,BAH,1978-10-15,2,Ostrava,2011-05-31
3362,45.17,Rondell Bartholomew,GRN,1990-04-07,3rA,New York City,2011-06-11
3362,45.17,Rondell Bartholomew,GRN,1990-04-07,3s3,Daegu,2011-08-29
3362,45.17,David Verburg,USA,1991-05-14,1h1,Des Moines,2012-06-06
3362,45.17,Pavel Maslák,CZE,1991-02-21,1,Torino,2012-06-08
3362,45.17,Martyn Rooney,GBR,1987-04-03,2rA,Madrid,2012-07-08
3362,45.17,Deon Lendore,TTO,1992-10-28,2h3,Moskva,2013-08-11
3362,45.17,Christian Taylor,USA,1990-06-18,5,Des Moines,2014-04-25
3362,45.17,Vernon Norwood,USA,1992-04-10,2,Lexington,2014-05-18
3362,45.17,Vernon Norwood,USA,1992-04-10,2s1,Jacksonville,2014-05-30
3362,45.17,Martyn Rooney,GBR,1987-04-03,5,Glasgow,2014-07-12
3362,45.17,LaToy Williams,BAH,1988-05-28,1rA,Madrid,2014-07-19
3362,45.17,Abbas Abubaker,BRN,1996-05-17,1s1,Incheon,2014-09-27
3362,45.17,Bryshon Nellum,USA,1989-05-01,1rA,Cerritos,2015-06-06
3362,45.17,Onkabetse Nkobolo,BOT,1993-07-22,4h4,Beijing,2015-08-23
3362,45.17,Arman Hall,USA,1994-02-14,3r1,Gainesville,2016-04-22
3362,45.17,Michael Cherry,USA,1995-03-23,2r2,Baton Rouge,2016-04-23
3362,45.17,Kévin Borlée,BEL,1988-02-22,3,Kingston,2016-05-07
3362,45.17,Tony McQuay,USA,1990-04-16,2,Ostrava,2016-05-20
3362,45.17,Vernon Norwood,USA,1992-04-10,5,Roma,2016-06-02
3362,45.17,Nathan Strother,USA,1995-09-06,2h1,Sacramento,2017-06-22
3439,45.18,David Jenkins,GBR,1952-05-25,2,Zürich,1974-08-16
3439,45.18,Alfons Brijdenbach,BEL,1954-10-12,1,Sofia,1977-08-21
3439,45.18,Hassan El Kashief,SUD,1956-03-26,1,Champaign,1979-06-02
3439,45.18,Walter McCoy,USA,1958-11-15,3,Colorado Springs,1979-07-29
3439,45.18,Cliff Wiley,USA,1955-05-21,1,Bucuresti,1981-07-25
3439,45.18,Harald Schmid,FRG,1957-09-29,2r2,Zürich,1981-08-19
3439,45.18,Michael Franks,USA,1963-09-23,1,Birmingham,1985-06-21
3439,45.18,Harold Madox,USA,1965-12-26,1,El Paso,1986-04-20
3439,45.18,Sunder Nix,USA,1961-12-02,1,Helsinki,1986-07-07
3439,45.18,Roger Black,GBR,1966-03-31,3,London,1986-07-11
3439,45.18,Darren Clark,AUS,1965-09-06,2,Lausanne,1986-09-02
3439,45.18,Antonio McKay,USA,1964-02-09,1s2,San José,1987-06-26
3439,45.18,Tim Simon,USA,1966-09-11,2,Des Moines,1988-04-30
3439,45.18,Andrew Valmon,USA,1965-01-01,1,Monaco,1988-08-02
3439,45.18,Gabriel Tiacoh,CIV,1963-09-10,2r1,Nice,1989-07-10
3439,45.18,Antonio Pettigrew,USA,1967-11-03,1,Norman,1989-07-29
3439,45.18,Andrew Valmon,USA,1965-01-01,2s2,New York City,1991-06-14
3439,45.18,Jeff Reynolds,USA,1966-01-25,5,New York City,1991-06-15
3439,45.18,Olivier Noirot,FRA,1969-08-26,2,Frankfurt,1991-06-29
3439,45.18,Ibrahim Ismail,QAT,1972-05-10,2,Modesto,1992-05-16
3439,45.18,Andrew Valmon,USA,1965-01-01,2q2,New Orleans,1992-06-23
3439,45.18,Stéphane Diagana,FRA,1969-07-23,1,Narbonne,1992-06-28
3439,45.18,Ibrahim Ismail,QAT,1972-05-10,3q3,Barcelona,1992-08-02
3439,45.18,Susumu Takano,JPN,1961-05-21,8,Barcelona,1992-08-05
3439,45.18,Samson Kitur,KEN,1966-02-25,1,Granada,1993-05-29
